stage,specification,x,y,restriction,high_information,negative_control,method,endpoint,estimate,ci90_low,ci90_high,permutation_p_positive,permutation_p_two_sided,permutation_null_mean,permutations,bootstrap_replicates,shared_players,median_n_a,median_n_b,min_n_a,min_n_b,median_games_a,median_games_b,median_information_a,median_information_b,median_se_a,median_se_b,median_shrinkage_a,median_shrinkage_b,score_se_spearman_a,score_se_spearman_b,se_stability_spearman,top_quartile_baseline_n,status,bh_q_positive,bh_q_two_sided,by_q_positive,family_tests
discovery,absz_swing_path_tilt__log_exposure_pitcher,log_exposure_pitcher,absz_swing_path_tilt,all,False,False,unpooled,spearman,0.14176912861960583,0.04895926542302729,0.22681099549180408,0.0033,0.0072,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,53.493913453153894,54.48835489674421,0.08598842065393704,0.08509094643052391,0.19159394885126427,0.1312952752272736,0.060394992022775686,-0.11535352956349773,0.5647621640728745,85,ok,0.0396,0.0864,0.22295882569308473,156
discovery,absz_swing_path_tilt__log_exposure_pitcher,log_exposure_pitcher,absz_swing_path_tilt,all,False,False,pooled,spearman,0.05608466366684819,-0.037162978803215056,0.14124572659250395,0.1372,0.2786,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,53.493913453153894,54.48835489674421,0.08598842065393704,0.08509094643052391,0.19159394885126427,0.1312952752272736,0.04554565169623494,-0.049323368968119764,0.5647621640728745,97,ok,0.33973333333333333,0.62855,1.0,156
discovery,absz_swing_path_tilt__log_exposure_pa,log_exposure_pa,absz_swing_path_tilt,all,False,False,unpooled,spearman,0.07928883284132489,-0.01223974808567899,0.16249496784925263,0.066,0.1332,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,17.675372933583375,16.343598170829072,0.14647189446677059,0.15021529518793972,0.242963942782051,0.15510250151104799,-0.060614723949824686,0.013313605227709153,0.48280526019126235,83,ok,0.22382608695652176,0.4421106382978724,1.0,156
discovery,absz_swing_path_tilt__log_exposure_pa,log_exposure_pa,absz_swing_path_tilt,all,False,False,pooled,spearman,0.03429442167512157,-0.04788032639482357,0.12533851290381923,0.2568,0.5224,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,17.675372933583375,16.343598170829072,0.14647189446677059,0.15021529518793972,0.242963942782051,0.15510250151104799,-0.05879739760969877,0.0005435976803951354,0.48280526019126235,96,ok,0.4305,0.7423103999999999,1.0,156
discovery,absz_swing_path_tilt__log_exposure_type,log_exposure_type,absz_swing_path_tilt,all,False,False,unpooled,spearman,0.10211205372923295,0.01151822019864111,0.18868287579538745,0.0255,0.0517,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,94.32682094805693,88.60065730110864,0.06478955203493096,0.06938321791128495,0.21003118262036813,0.1594299615064553,0.010590362366608388,-0.005501657543014913,0.5326614790824759,79,ok,0.11883529411764705,0.23721176470588237,0.6690751926101749,156
discovery,absz_swing_path_tilt__log_exposure_type,log_exposure_type,absz_swing_path_tilt,all,False,False,pooled,spearman,0.06847969390387205,-0.01879976936886124,0.153284923188334,0.0922,0.183,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,94.32682094805693,88.60065730110864,0.06478955203493096,0.06938321791128495,0.21003118262036813,0.1594299615064553,0.03575348943853716,-0.00979144574054436,0.5326614790824759,94,ok,0.2713811320754717,0.5286666666666666,1.0,156
discovery,absz_swing_path_tilt__log_kernel_exposure,log_kernel_exposure,absz_swing_path_tilt,all,False,False,unpooled,spearman,0.15371538027953724,0.07070375251971338,0.22604448208404454,0.0015,0.0032,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,30.65579793140214,30.49812547284944,0.11233851303287848,0.11653833587996965,0.1889109521323226,0.12301263310874751,0.06709681579777019,-0.11770131743620608,0.5193679363350625,87,ok,0.039,0.06825,0.21958066166743193,156
discovery,absz_swing_path_tilt__log_kernel_exposure,log_kernel_exposure,absz_swing_path_tilt,all,False,False,pooled,spearman,0.10074876042532459,0.01944748756834206,0.17992467221380565,0.0259,0.0517,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,30.65579793140214,30.49812547284944,0.11233851303287848,0.11653833587996965,0.1889109521323226,0.12301263310874751,0.044730971692795655,-0.05872025259618049,0.5193679363350625,101,ok,0.11883529411764705,0.23721176470588237,0.6690751926101749,156
discovery,absz_swing_path_tilt__log_exposure_sequence,log_exposure_sequence,absz_swing_path_tilt,all,False,False,unpooled,spearman,0.11727069062700028,0.030627300160986467,0.20786177500947903,0.0126,0.0236,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,48.8276162748292,44.130475182916655,0.08930942208004164,0.09213015610259837,0.1678492577911464,0.18237755736581074,-0.012204197835162842,-0.045450354914829995,0.5236283473293017,81,ok,0.079248,0.1534,0.44618790450822166,156
discovery,absz_swing_path_tilt__log_exposure_sequence,log_exposure_sequence,absz_swing_path_tilt,all,False,False,pooled,spearman,0.09556786372799098,0.013178468920698962,0.1863507129269089,0.033,0.0705,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,48.8276162748292,44.130475182916655,0.08930942208004164,0.09213015610259837,0.1678492577911464,0.18237755736581074,0.020453698661545956,0.015524777163165285,0.5236283473293017,91,ok,0.14300000000000002,0.3055,0.8051290927805838,156
discovery,absz_swing_path_tilt__log_kernel_h0.5_m5,log_kernel_h0.5_m5,absz_swing_path_tilt,all,False,False,unpooled,spearman,0.11576618612121553,0.029428163190898225,0.20667145247382895,0.0127,0.0249,0.0,9999,500,367,415.0,385.0,45,43,62.0,59.0,13.692415997322993,13.284024243178544,0.1658204030387413,0.17457174479146303,0.21591267647237428,0.1931435410681014,0.06013049110411516,-0.13197561278770095,0.4912281681332916,87,ok,0.079248,0.155376,0.44618790450822166,156
discovery,absz_swing_path_tilt__log_kernel_h0.5_m5,log_kernel_h0.5_m5,absz_swing_path_tilt,all,False,False,pooled,spearman,0.06293637029254168,-0.024699261633845167,0.16133433369897016,0.1144,0.2262,0.0,9999,500,367,415.0,385.0,45,43,62.0,59.0,13.692415997322993,13.284024243178544,0.1658204030387413,0.17457174479146303,0.21591267647237428,0.1931435410681014,0.0506056018535602,-0.0926607736244443,0.4912281681332916,97,ok,0.3027934426229508,0.57072,1.0,156
discovery,absz_swing_path_tilt__log_kernel_h0.5_m20,log_kernel_h0.5_m20,absz_swing_path_tilt,all,False,False,unpooled,spearman,0.136712189389814,0.0531803447710496,0.23438867557038834,0.0046,0.0084,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,23.826901350719588,23.526818732466708,0.12396211180625712,0.1313956285843103,0.2204145567835859,0.16793449661299442,0.062348217783000384,-0.13532357914648477,0.5001144039054961,86,ok,0.051257142857142855,0.0936,0.2885917267629105,156
discovery,absz_swing_path_tilt__log_kernel_h0.5_m20,log_kernel_h0.5_m20,absz_swing_path_tilt,all,False,False,pooled,spearman,0.08467274273212767,-0.00932492397025232,0.17163977605816025,0.0527,0.1046,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,23.826901350719588,23.526818732466708,0.12396211180625712,0.1313956285843103,0.2204145567835859,0.16793449661299442,0.04684493613443773,-0.07945076571799795,0.5001144039054961,99,ok,0.20553,0.397990243902439,1.0,156
discovery,absz_swing_path_tilt__log_kernel_h1_m5,log_kernel_h1_m5,absz_swing_path_tilt,all,False,False,unpooled,spearman,0.12461076067934,0.04033603734514668,0.21632693907650724,0.0079,0.0169,0.0,9999,500,368,415.0,384.5,45,40,61.5,58.5,17.397156121097638,16.921846256584256,0.14904664837881393,0.15455957880361343,0.1836713838112484,0.13806509236321768,0.07564582665137161,-0.11823243691505746,0.508426254739979,88,ok,0.05868571428571429,0.12125454545454546,0.33041661469956424,156
discovery,absz_swing_path_tilt__log_kernel_h1_m5,log_kernel_h1_m5,absz_swing_path_tilt,all,False,False,pooled,spearman,0.06190073036851681,-0.026174163392348515,0.15135220688343182,0.1176,0.2376,0.0,9999,500,368,415.0,384.5,45,40,61.5,58.5,17.397156121097638,16.921846256584256,0.14904664837881393,0.15455957880361343,0.1836713838112484,0.13806509236321768,0.05135406643724061,-0.06948517832530536,0.508426254739979,98,ok,0.3027934426229508,0.57072,1.0,156
discovery,absz_swing_path_tilt__log_kernel_h2_m5,log_kernel_h2_m5,absz_swing_path_tilt,all,False,False,unpooled,spearman,0.15357040497549512,0.05966566762206228,0.24425174852300446,0.0018,0.0035,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,21.59658163134231,20.844891007630643,0.13645046889297419,0.14197724454184685,0.1655953076542864,0.11069263432084206,0.08363761428448596,-0.09679764600231196,0.5138813256522694,85,ok,0.039,0.06825,0.21958066166743193,156
discovery,absz_swing_path_tilt__log_kernel_h2_m5,log_kernel_h2_m5,absz_swing_path_tilt,all,False,False,pooled,spearman,0.08066454577589253,-0.0045191913880436585,0.1584155999220845,0.0585,0.1139,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,21.59658163134231,20.844891007630643,0.13645046889297419,0.14197724454184685,0.1655953076542864,0.11069263432084206,0.030996054378875162,-0.05614508994678666,0.5138813256522694,102,ok,0.21368372093023255,0.4132186046511628,1.0,156
discovery,absz_swing_path_tilt__log_kernel_h2_m20,log_kernel_h2_m20,absz_swing_path_tilt,all,False,False,unpooled,spearman,0.1585595139147631,0.07262394553223471,0.23998870971475275,0.0009,0.0018,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,38.446198621720285,38.241086936091804,0.10275033682920884,0.10527588331775599,0.18161564096276464,0.12496548472138955,0.09778954458169728,-0.10137905668128361,0.523162133501476,86,ok,0.0351,0.06825,0.19762259550068872,156
discovery,absz_swing_path_tilt__log_kernel_h2_m20,log_kernel_h2_m20,absz_swing_path_tilt,all,False,False,pooled,spearman,0.12311006658832746,0.041608685188088426,0.20773009663301661,0.0094,0.0194,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,38.446198621720285,38.241086936091804,0.10275033682920884,0.10527588331775599,0.18161564096276464,0.12496548472138955,0.03431328996016164,-0.04252911448033399,0.523162133501476,101,ok,0.06375652173913045,0.1315826086956522,0.35896664689980184,156
discovery,absz_swing_path_tilt__linear_exposure_pitcher,linear_exposure_pitcher,absz_swing_path_tilt,all,False,False,unpooled,spearman,0.16447722908486428,0.07911025237243881,0.2580588118849294,0.0008,0.002,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,439.5401023381992,420.80534973471816,0.02904769614946384,0.030046582680786346,0.21958624544760752,0.19711208973307467,0.08211143274769997,-0.1255517182081339,0.5094095420977711,87,ok,0.0351,0.06825,0.19762259550068872,156
discovery,absz_swing_path_tilt__linear_exposure_pitcher,linear_exposure_pitcher,absz_swing_path_tilt,all,False,False,pooled,spearman,0.09351695279584993,0.012306318525051863,0.19129485475101482,0.0366,0.0751,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,439.5401023381992,420.80534973471816,0.02904769614946384,0.030046582680786346,0.21958624544760752,0.19711208973307467,0.06477649441594298,-0.033038128266124026,0.5094095420977711,93,ok,0.15431351351351352,0.30830526315789475,0.8688272667057306,156
discovery,absz_swing_path_tilt__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_swing_path_tilt,all,False,False,unpooled,spearman,0.1308674126557059,0.028511132262224657,0.2232002275353108,0.0062,0.011,0.0,9999,500,366,415.5,385.5,45,40,62.0,59.0,11.615229881968842,11.655559999271077,0.18530917058886348,0.18444518797733034,0.17995743928850655,0.1192994353325833,0.05004947220469805,-0.10489612672716736,0.5566272255608227,83,ok,0.05633333333333333,0.10552941176470589,0.31717206685295724,156
discovery,absz_swing_path_tilt__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_swing_path_tilt,all,False,False,pooled,spearman,0.04921997906074403,-0.04201232065519488,0.13796295875316156,0.1783,0.3473,0.0,9999,500,366,415.5,385.5,45,40,62.0,59.0,11.615229881968842,11.655559999271077,0.18530917058886348,0.18444518797733034,0.17995743928850655,0.1192994353325833,0.03137571890731595,-0.04639960446712286,0.5566272255608227,98,ok,0.37086399999999997,0.6679463414634147,1.0,156
discovery,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,spearman,0.02975934577207112,-0.05115938506419063,0.11034306914660953,0.28,0.5714,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,53.493913453153894,54.48835489674421,0.09423084443663174,0.08856616681300937,0.15450307802196092,0.15768743273742278,-0.013397437734659366,-0.03357408309688267,0.32784505077718223,81,ok,0.4305,0.7423103999999999,1.0,156
discovery,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,spearman,0.017717080813581344,-0.06684532407011512,0.10565702475357415,0.3712,0.7368,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,53.493913453153894,54.48835489674421,0.09423084443663174,0.08856616681300937,0.15450307802196092,0.15768743273742278,0.037204197835162836,-0.01985516799938857,0.32784505077718223,92,ok,0.4949333333333333,0.8269122302158273,1.0,156
discovery,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,spearman,0.026353978580913894,-0.08061561953889251,0.11598151339839587,0.3097,0.613,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,17.675372933583375,16.343598170829072,0.15831127685249904,0.15021228912946302,0.11674907722241351,0.19255669249961088,-0.01761294698728421,0.05729772720758934,0.34776327228607185,77,ok,0.44381284403669724,0.7525818181818182,1.0,156
discovery,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,spearman,-0.09320765622462335,-0.1861173867021254,-0.0021631134696117934,0.9646,0.0735,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,17.675372933583375,16.343598170829072,0.15831127685249904,0.15021228912946302,0.11674907722241351,0.19255669249961088,0.0035792420203873015,0.09601664230508346,0.34776327228607185,97,ok,0.9646,0.30830526315789475,1.0,156
discovery,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,spearman,0.07312582996570272,-0.025240446243508748,0.16098297780583168,0.0806,0.1616,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,94.32682094805693,88.60065730110864,0.07349021226031706,0.07586255599612225,0.18823386177108958,0.1980437158936916,0.03805470369627315,-0.04622586531388228,0.39509878383155156,82,ok,0.24654117647058826,0.48479999999999995,1.0,156
discovery,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,spearman,0.012260086173129651,-0.07545386416361435,0.1041395188533157,0.4018,0.8052,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,94.32682094805693,88.60065730110864,0.07349021226031706,0.07586255599612225,0.18823386177108958,0.1980437158936916,0.026917399902553665,-0.001076447603488961,0.39509878383155156,91,ok,0.52234,0.8662841379310345,1.0,156
discovery,absz_bat_speed__log_kernel_exposure,log_kernel_exposure,absz_bat_speed,all,False,False,unpooled,spearman,0.024411739417041643,-0.0684082681136549,0.10319455617034878,0.3132,0.6342,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,30.65579793140214,30.49812547284944,0.12426953040235361,0.12037231073126785,0.19942907767684942,0.1747793882926418,-0.03345752963992625,-0.10376314808976525,0.3164280664545776,83,ok,0.4441745454545454,0.7525818181818182,1.0,156
discovery,absz_bat_speed__log_kernel_exposure,log_kernel_exposure,absz_bat_speed,all,False,False,pooled,spearman,0.03233904636343661,-0.05579288952221721,0.11415447373809223,0.2666,0.5351,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,30.65579793140214,30.49812547284944,0.12426953040235361,0.12037231073126785,0.19942907767684942,0.1747793882926418,0.036805336619758676,-0.04192270212948898,0.3164280664545776,99,ok,0.4305,0.7423103999999999,1.0,156
discovery,absz_bat_speed__log_exposure_sequence,log_exposure_sequence,absz_bat_speed,all,False,False,unpooled,spearman,-0.039359242593601025,-0.1329449449036329,0.05565738411127375,0.7737,0.4556,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,48.8276162748292,44.130475182916655,0.09693652291725513,0.10288198703724803,0.08772776914285228,0.14234915622789504,-0.19045623035548803,-0.14686284906327324,0.3572659616137877,86,ok,0.8266931506849315,0.723684,1.0,156
discovery,absz_bat_speed__log_exposure_sequence,log_exposure_sequence,absz_bat_speed,all,False,False,pooled,spearman,0.022884124845948813,-0.0617821684788047,0.11209814962260586,0.3298,0.6638,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,48.8276162748292,44.130475182916655,0.09693652291725513,0.10288198703724803,0.08772776914285228,0.14234915622789504,-0.10928510695212709,-0.02957376782933517,0.3572659616137877,93,ok,0.45529911504424775,0.7670577777777777,1.0,156
discovery,absz_bat_speed__log_kernel_h0.5_m5,log_kernel_h0.5_m5,absz_bat_speed,all,False,False,unpooled,spearman,0.04551748782775718,-0.03833691645404159,0.13241412094509658,0.1911,0.3822,0.0,9999,500,367,415.0,385.0,45,43,62.0,59.0,13.692415997322993,13.284024243178544,0.18139728074058606,0.18224879878316508,0.1880590464210872,0.16452975042525875,-0.063505897250151,-0.1259659623888864,0.3004779074035591,85,ok,0.37557,0.67496,1.0,156
discovery,absz_bat_speed__log_kernel_h0.5_m5,log_kernel_h0.5_m5,absz_bat_speed,all,False,False,pooled,spearman,0.04306871612212833,-0.04469563983541187,0.12261388013680598,0.2091,0.4124,0.0,9999,500,367,415.0,385.0,45,43,62.0,59.0,13.692415997322993,13.284024243178544,0.18139728074058606,0.18224879878316508,0.1880590464210872,0.16452975042525875,-0.0007773338952536507,-0.07867847411444141,0.3004779074035591,98,ok,0.39300722891566264,0.6992869565217391,1.0,156
discovery,absz_bat_speed__log_kernel_h0.5_m20,log_kernel_h0.5_m20,absz_bat_speed,all,False,False,unpooled,spearman,0.02166461265082686,-0.07540978149531358,0.10551313226293889,0.337,0.6772,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,23.826901350719588,23.526818732466708,0.13583051741825777,0.13561004282779923,0.20205469562125347,0.15799517264135834,-0.0591093214104879,-0.12464412981380107,0.2987102691238428,83,ok,0.45714782608695653,0.7711182481751825,1.0,156
discovery,absz_bat_speed__log_kernel_h0.5_m20,log_kernel_h0.5_m20,absz_bat_speed,all,False,False,pooled,spearman,0.029497339332970298,-0.062181471905567186,0.110946868848132,0.2809,0.5642,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,23.826901350719588,23.526818732466708,0.13583051741825777,0.13561004282779923,0.20205469562125347,0.15799517264135834,0.013184393301042293,-0.06958695174495812,0.2987102691238428,96,ok,0.4305,0.7423103999999999,1.0,156
discovery,absz_bat_speed__log_kernel_h1_m5,log_kernel_h1_m5,absz_bat_speed,all,False,False,unpooled,spearman,0.04035591860479676,-0.051604556086862506,0.12384523423775304,0.2196,0.4348,0.0,9999,500,368,415.0,384.5,45,40,61.5,58.5,17.397156121097638,16.921846256584256,0.16233312644786058,0.16227200068101982,0.19960645156742896,0.1699580775836782,-0.031248464954736033,-0.10933110071534315,0.31472256494866807,87,ok,0.39834418604651156,0.7139873684210526,1.0,156
discovery,absz_bat_speed__log_kernel_h1_m5,log_kernel_h1_m5,absz_bat_speed,all,False,False,pooled,spearman,0.0413518318929191,-0.04553925730848764,0.12633883836729642,0.2183,0.4261,0.0,9999,500,368,415.0,384.5,45,40,61.5,58.5,17.397156121097638,16.921846256584256,0.16233312644786058,0.16227200068101982,0.19960645156742896,0.1699580775836782,0.031426891392477486,-0.06443698633171618,0.31472256494866807,97,ok,0.39834418604651156,0.7132851063829787,1.0,156
discovery,absz_bat_speed__log_kernel_h2_m5,log_kernel_h2_m5,absz_bat_speed,all,False,False,unpooled,spearman,0.05243926322929504,-0.024863053273339934,0.13429731093552597,0.1522,0.3123,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,21.59658163134231,20.844891007630643,0.15196577174646825,0.14917625565267711,0.22151624156064273,0.20540526667744743,0.0051665663542651875,-0.07149360389021046,0.32483424569850866,83,ok,0.349164705882353,0.649584,1.0,156
discovery,absz_bat_speed__log_kernel_h2_m5,log_kernel_h2_m5,absz_bat_speed,all,False,False,pooled,spearman,0.048723405271655536,-0.03217092602327106,0.12597518064738228,0.1778,0.3511,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,21.59658163134231,20.844891007630643,0.15196577174646825,0.14917625565267711,0.22151624156064273,0.20540526667744743,0.04395784968425477,-0.015147650301414883,0.32483424569850866,97,ok,0.37086399999999997,0.6679463414634147,1.0,156
discovery,absz_bat_speed__log_kernel_h2_m20,log_kernel_h2_m20,absz_bat_speed,all,False,False,unpooled,spearman,0.04555233918966687,-0.03674860196520273,0.13371664829080307,0.1926,0.3894,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,38.446198621720285,38.241086936091804,0.11387844355081868,0.10970601941670924,0.2125607017440915,0.22670245695051217,0.0074276556514096285,-0.06337283731239192,0.33533934252386005,84,ok,0.37557,0.67496,1.0,156
discovery,absz_bat_speed__log_kernel_h2_m20,log_kernel_h2_m20,absz_bat_speed,all,False,False,pooled,spearman,0.04327047089507323,-0.041005619430296694,0.11973599071974565,0.1997,0.4105,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,38.446198621720285,38.241086936091804,0.11387844355081868,0.10970601941670924,0.2125607017440915,0.22670245695051217,0.04743725698126546,-0.004037335320474239,0.33533934252386005,97,ok,0.3799170731707317,0.6992869565217391,1.0,156
discovery,absz_bat_speed__linear_exposure_pitcher,linear_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,spearman,0.023185300889436627,-0.06548440172066247,0.1129968787381195,0.3229,0.6474,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,439.5401023381992,420.80534973471816,0.02990496632236939,0.030888601839954007,0.25027264051249015,0.14539487860199288,-0.11083947149694764,-0.0965989319117633,0.2781213875593515,82,ok,0.4497535714285715,0.753689552238806,1.0,156
discovery,absz_bat_speed__linear_exposure_pitcher,linear_exposure_pitcher,absz_bat_speed,all,False,False,pooled,spearman,0.01062284447756346,-0.07281425823604512,0.09753526742860745,0.4218,0.8428,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,439.5401023381992,420.80534973471816,0.02990496632236939,0.030888601839954007,0.25027264051249015,0.14539487860199288,-0.053919826507313244,-0.04324921421952175,0.2781213875593515,94,ok,0.5438082644628098,0.8823946308724832,1.0,156
discovery,absz_bat_speed__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,spearman,0.03359373804880646,-0.050725226962326474,0.11902347774848296,0.2568,0.5239,0.0,9999,500,366,415.5,385.5,45,40,62.0,59.0,11.615229881968842,11.655559999271077,0.20455878197005667,0.1924695191962854,0.1520224089346807,0.15708732234461703,-0.02931189884540379,-0.036081727959780964,0.3302943060766063,84,ok,0.4305,0.7423103999999999,1.0,156
discovery,absz_bat_speed__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_bat_speed,all,False,False,pooled,spearman,0.02961221990991592,-0.05571521108423383,0.11691186637914135,0.2856,0.5722,0.0,9999,500,366,415.5,385.5,45,40,62.0,59.0,11.615229881968842,11.655559999271077,0.20455878197005667,0.1924695191962854,0.1520224089346807,0.15708732234461703,0.02660264549325654,-0.02192135724561282,0.3302943060766063,91,ok,0.4305,0.7423103999999999,1.0,156
discovery,absz_swing_length__log_exposure_pitcher,log_exposure_pitcher,absz_swing_length,all,False,False,unpooled,spearman,0.1664970909403571,0.07708177323890443,0.2457452831137406,0.0009,0.0018,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,53.493913453153894,54.48835489674421,0.08373207333671541,0.08585494155323578,0.2365519574737427,0.2341969058353072,0.02336204178728039,-0.02047901560096682,0.4060698556456775,81,ok,0.0351,0.06825,0.19762259550068872,156
discovery,absz_swing_length__log_exposure_pitcher,log_exposure_pitcher,absz_swing_length,all,False,False,pooled,spearman,0.14038242908868573,0.046136583245795254,0.21410781875241952,0.0024,0.0053,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,53.493913453153894,54.48835489674421,0.08373207333671541,0.08585494155323578,0.2365519574737427,0.2341969058353072,0.046010193650702656,0.013256761533537779,0.4060698556456775,92,ok,0.0396,0.08268,0.22295882569308473,156
discovery,absz_swing_length__log_exposure_pa,log_exposure_pa,absz_swing_length,all,False,False,unpooled,spearman,0.038779819055534855,-0.051990258585574316,0.13292094562859427,0.2258,0.4639,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,17.675372933583375,16.343598170829072,0.14492682550138855,0.15156492304270489,0.11827630126027709,0.21114756662320797,0.024888939841219797,0.1069862810849025,0.4059700209223009,83,ok,0.4002818181818182,0.723684,1.0,156
discovery,absz_swing_length__log_exposure_pa,log_exposure_pa,absz_swing_length,all,False,False,pooled,spearman,0.036783841105156055,-0.044237677965138875,0.12519217264889354,0.2322,0.4739,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,17.675372933583375,16.343598170829072,0.14492682550138855,0.15156492304270489,0.11827630126027709,0.21114756662320797,0.030557068202879442,0.08162611179578307,0.4059700209223009,94,ok,0.40700224719101125,0.7319643564356435,1.0,156
discovery,absz_swing_length__log_exposure_type,log_exposure_type,absz_swing_length,all,False,False,unpooled,spearman,0.030908400447106705,-0.05467060752636563,0.12297654716013724,0.287,0.5574,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,94.32682094805693,88.60065730110864,0.06709306312467614,0.06987841911604656,0.22986022985122245,0.17505895228682175,-0.0065296208191224095,-0.009639305264968043,0.39755858721924464,72,ok,0.4305,0.7423103999999999,1.0,156
discovery,absz_swing_length__log_exposure_type,log_exposure_type,absz_swing_length,all,False,False,pooled,spearman,0.016562532840369532,-0.0763305336582515,0.10725125103659806,0.3765,0.754,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,94.32682094805693,88.60065730110864,0.06709306312467614,0.06987841911604656,0.22986022985122245,0.17505895228682175,0.020833691591910043,0.01435351045637366,0.39755858721924464,87,ok,0.49774576271186444,0.8401714285714286,1.0,156
discovery,absz_swing_length__log_kernel_exposure,log_kernel_exposure,absz_swing_length,all,False,False,unpooled,spearman,0.14469992261614742,0.059275222500094184,0.23867531779219484,0.0032,0.0059,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,30.65579793140214,30.49812547284944,0.1122223202516597,0.11568637130272381,0.2449435149275161,0.20435096888098925,-0.050462870081109744,-0.010487900413669236,0.4102650635789554,81,ok,0.0396,0.08320000000000001,0.22295882569308473,156
discovery,absz_swing_length__log_kernel_exposure,log_kernel_exposure,absz_swing_length,all,False,False,pooled,spearman,0.11154428553686242,0.02638751483316494,0.19011526781447638,0.0154,0.0304,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,30.65579793140214,30.49812547284944,0.1122223202516597,0.11568637130272381,0.2449435149275161,0.20435096888098925,0.002301214257735997,0.011361334823689012,0.4102650635789554,89,ok,0.08858571428571428,0.17564444444444444,0.49876178864459536,156
discovery,absz_swing_length__log_exposure_sequence,log_exposure_sequence,absz_swing_length,all,False,False,unpooled,spearman,0.06358134380403734,-0.026432825418283665,0.1527651743880968,0.1127,0.2276,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,48.8276162748292,44.130475182916655,0.0894329930629771,0.09568178251903614,0.12527286917925123,0.2471030361738719,-0.04641645887669217,0.027203767924870784,0.4588272524910913,73,ok,0.3027934426229508,0.57072,1.0,156
discovery,absz_swing_length__log_exposure_sequence,log_exposure_sequence,absz_swing_length,all,False,False,pooled,spearman,0.049135641473923554,-0.03611009709094185,0.14150950112188904,0.1764,0.3424,0.0,9999,500,369,415.0,384.0,45,40,61.0,58.0,48.8276162748292,44.130475182916655,0.0894329930629771,0.09568178251903614,0.12527286917925123,0.2471030361738719,-0.012458561424627172,0.032646432222254065,0.4588272524910913,92,ok,0.37086399999999997,0.6679463414634147,1.0,156
