period,specification,x,y,restriction,high_information,negative_control,status,eligible_players,analytic_swings,players,mu_mean,tau_mean,median_shrinkage,quadrature_max_mean_difference,mu_prior_sd,tau_halfnormal_scale
2025_early,distortion__log_exposure_pitcher,log_exposure_pitcher,distortion,all,False,False,ok,497,170259,497,0.0442731678366235,0.047738762463243045,0.11529519094111793,1.2449583308704604e-09,0.2,0.15
2025_early,distortion__log_exposure_pa,log_exposure_pa,distortion,all,False,False,ok,497,170259,497,0.04665691727017304,0.10450405983938375,0.17135316240629095,2.7977953287461332e-11,0.2,0.15
2025_early,distortion__log_exposure_type,log_exposure_type,distortion,all,False,False,ok,497,170259,497,0.03112239690739105,0.03922074806644256,0.12985050965319375,9.908393827640083e-10,0.2,0.15
2025_early,distortion__log_kernel_exposure,log_kernel_exposure,distortion,all,False,False,ok,497,170259,497,0.07247769429693127,0.0792190502667505,0.17114958290750454,5.505634836922013e-11,0.2,0.15
2025_early,distortion__log_exposure_sequence,log_exposure_sequence,distortion,all,False,False,ok,497,170259,497,0.030324148198873295,0.06273584411122392,0.18052570511906074,7.567141357966989e-12,0.2,0.15
2025_early,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,ok,496,170259,496,0.10952089809525992,0.12044935873711624,0.17622292705743986,1.9983403820589274e-11,0.2,0.15
2025_early,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,ok,497,170259,497,0.08177371821801205,0.09047303269169836,0.17825366728763078,2.3368779134003148e-11,0.2,0.15
2025_early,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,ok,496,170259,496,0.10116144994071354,0.10718459864478114,0.17503640764623613,3.672012693911597e-11,0.2,0.15
2025_early,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,ok,497,170259,497,0.09483516850881789,0.09794952263934029,0.17208670107646204,2.8790247963428328e-11,0.2,0.15
2025_early,distortion__log_kernel_h2_m20,log_kernel_h2_m20,distortion,all,False,False,ok,497,170259,497,0.06649214191281465,0.0753309988116547,0.18056899056686687,1.220357148667972e-11,0.2,0.15
2025_early,distortion__linear_exposure_pitcher,linear_exposure_pitcher,distortion,all,False,False,ok,497,170259,497,0.01322260363598637,0.0207759832102343,0.1886065580058025,7.980005545249469e-13,0.2,0.15
2025_early,distortion__saturating_exposure_pitcher,saturating_exposure_pitcher,distortion,all,False,False,ok,493,170259,493,0.09787388053216192,0.09954479386184627,0.10932431801429933,2.2440032887427463e-09,0.2,0.15
2025_early,absz_attack_angle__log_exposure_pitcher,log_exposure_pitcher,absz_attack_angle,all,False,False,ok,497,170259,497,0.024682547110734532,0.031763704490888625,0.10658034110236701,2.1432638927509906e-09,0.2,0.15
2025_early,absz_attack_angle__log_exposure_pa,log_exposure_pa,absz_attack_angle,all,False,False,ok,497,170259,497,0.024238744619327575,0.06595653300987044,0.14318262859661127,4.537954040317871e-10,0.2,0.15
2025_early,absz_attack_angle__log_exposure_type,log_exposure_type,absz_attack_angle,all,False,False,ok,497,170259,497,0.013346369634989422,0.014391036115237815,0.0447381855052411,1.0453227571082316e-08,0.2,0.15
2025_early,absz_attack_angle__log_kernel_exposure,log_kernel_exposure,absz_attack_angle,all,False,False,ok,497,170259,497,0.04132427774442392,0.053341767474699917,0.16113728607066216,1.0176656739524503e-10,0.2,0.15
2025_early,absz_attack_angle__log_exposure_sequence,log_exposure_sequence,absz_attack_angle,all,False,False,ok,497,170259,497,0.0166247511393421,0.028413456069118243,0.08593117299677479,4.266426975596538e-09,0.2,0.15
2025_early,absz_attack_angle__log_kernel_h0.5_m5,log_kernel_h0.5_m5,absz_attack_angle,all,False,False,ok,496,170259,496,0.0605319786407712,0.08267183451165455,0.16855974279053626,1.9964016551021757e-11,0.2,0.15
2025_early,absz_attack_angle__log_kernel_h0.5_m20,log_kernel_h0.5_m20,absz_attack_angle,all,False,False,ok,497,170259,497,0.04587105686092725,0.06240028195791722,0.1717921805101355,2.7464808205479585e-11,0.2,0.15
2025_early,absz_attack_angle__log_kernel_h1_m5,log_kernel_h1_m5,absz_attack_angle,all,False,False,ok,496,170259,496,0.05702944020640269,0.07464039225293997,0.17244501141872712,2.7848411077169288e-11,0.2,0.15
2025_early,absz_attack_angle__log_kernel_h2_m5,log_kernel_h2_m5,absz_attack_angle,all,False,False,ok,497,170259,497,0.05385245620459926,0.06212386115000461,0.14804088998193385,2.8336744062329444e-10,0.2,0.15
2025_early,absz_attack_angle__log_kernel_h2_m20,log_kernel_h2_m20,absz_attack_angle,all,False,False,ok,497,170259,497,0.037174365572620965,0.042949050413034526,0.13468976702913,8.69938024394834e-10,0.2,0.15
2025_early,absz_attack_angle__linear_exposure_pitcher,linear_exposure_pitcher,absz_attack_angle,all,False,False,ok,497,170259,497,0.00885046315783286,0.014961651018328541,0.18471297067006032,7.822104075572156e-12,0.2,0.15
2025_early,absz_attack_angle__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_attack_angle,all,False,False,ok,493,170259,493,0.05295493073217393,0.07402113386457532,0.12054100179553227,1.1708925773401546e-09,0.2,0.15
2025_early,absz_attack_direction__log_exposure_pitcher,log_exposure_pitcher,absz_attack_direction,all,False,False,ok,497,170259,497,0.02711536298908227,0.04512831492176318,0.19156389974797147,1.878318334203044e-11,0.2,0.15
2025_early,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,ok,497,170259,497,0.028638312802626527,0.07720885967656063,0.1877271211178601,1.1783740649917718e-11,0.2,0.15
2025_early,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,ok,497,170259,497,0.015483597643148769,0.03145920944055537,0.162298251186939,1.4506348205989283e-10,0.2,0.15
2025_early,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,ok,497,170259,497,0.05138080974241248,0.060082227475940796,0.1949663447027119,3.840441853419918e-12,0.2,0.15
2025_early,absz_attack_direction__log_exposure_sequence,log_exposure_sequence,absz_attack_direction,all,False,False,ok,497,170259,497,0.014650490620103963,0.044598621487543025,0.179111822160464,7.492842457601512e-11,0.2,0.15
2025_early,absz_attack_direction__log_kernel_h0.5_m5,log_kernel_h0.5_m5,absz_attack_direction,all,False,False,ok,496,170259,496,0.07452890771536996,0.0863694576950503,0.18907787902031703,9.677258994145177e-12,0.2,0.15
2025_early,absz_attack_direction__log_kernel_h0.5_m20,log_kernel_h0.5_m20,absz_attack_direction,all,False,False,ok,497,170259,497,0.05582805019358114,0.06449966793072877,0.1785810207612883,1.2334196164420774e-11,0.2,0.15
2025_early,absz_attack_direction__log_kernel_h1_m5,log_kernel_h1_m5,absz_attack_direction,all,False,False,ok,496,170259,496,0.07041356886579475,0.07969168911683032,0.19482414444116694,4.130473740815432e-12,0.2,0.15
2025_early,absz_attack_direction__log_kernel_h2_m5,log_kernel_h2_m5,absz_attack_direction,all,False,False,ok,497,170259,497,0.06550605238284435,0.07477901221222623,0.20562823342073186,1.8421583702910027e-12,0.2,0.15
2025_early,absz_attack_direction__log_kernel_h2_m20,log_kernel_h2_m20,absz_attack_direction,all,False,False,ok,497,170259,497,0.04717499029442259,0.05231708962533381,0.18305188940648384,2.2561341683768887e-11,0.2,0.15
2025_early,absz_attack_direction__linear_exposure_pitcher,linear_exposure_pitcher,absz_attack_direction,all,False,False,ok,497,170259,497,0.007828932593165028,0.015486014338282079,0.2034865006928045,2.0614690510178946e-12,0.2,0.15
2025_early,absz_attack_direction__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_attack_direction,all,False,False,ok,493,170259,493,0.05950773988622568,0.09652235033903399,0.18984945207747095,2.6445734491176154e-11,0.2,0.15
2025_early,absz_swing_path_tilt__log_exposure_pitcher,log_exposure_pitcher,absz_swing_path_tilt,all,False,False,ok,497,170259,497,0.014107376482661006,0.04172009973600849,0.15613084961934456,1.9116208616054564e-11,0.2,0.15
2025_early,absz_swing_path_tilt__log_exposure_pa,log_exposure_pa,absz_swing_path_tilt,all,False,False,ok,497,170259,497,0.011313818348599288,0.08294211048318545,0.20050782285007301,4.789502128232925e-13,0.2,0.15
2025_early,absz_swing_path_tilt__log_exposure_type,log_exposure_type,absz_swing_path_tilt,all,False,False,ok,497,170259,497,0.006081954153786809,0.03331949265182356,0.17424167969445664,2.4749188809458644e-11,0.2,0.15
2025_early,absz_swing_path_tilt__log_kernel_exposure,log_kernel_exposure,absz_swing_path_tilt,all,False,False,ok,497,170259,497,0.02646497146791583,0.053980691269139874,0.154402052940688,6.574609606735393e-11,0.2,0.15
2025_early,absz_swing_path_tilt__log_exposure_sequence,log_exposure_sequence,absz_swing_path_tilt,all,False,False,ok,497,170259,497,0.009507884232782683,0.03983739582764811,0.13981476573205176,2.1282027529156977e-10,0.2,0.15
2025_early,absz_swing_path_tilt__log_kernel_h0.5_m5,log_kernel_h0.5_m5,absz_swing_path_tilt,all,False,False,ok,496,170259,496,0.039640155482204315,0.08684097786897488,0.17962832257127836,9.0864538115909e-12,0.2,0.15
2025_early,absz_swing_path_tilt__log_kernel_h0.5_m20,log_kernel_h0.5_m20,absz_swing_path_tilt,all,False,False,ok,497,170259,497,0.02853415348154254,0.06579631524497648,0.17962092113453754,9.400508149681741e-12,0.2,0.15
2025_early,absz_swing_path_tilt__log_kernel_h1_m5,log_kernel_h1_m5,absz_swing_path_tilt,all,False,False,ok,496,170259,496,0.03735820975372753,0.07033585167022742,0.14847147346947365,1.022021356433811e-10,0.2,0.15
2025_early,absz_swing_path_tilt__log_kernel_h2_m5,log_kernel_h2_m5,absz_swing_path_tilt,all,False,False,ok,497,170259,497,0.034070548536288076,0.06035776386219842,0.13617079006030122,1.884464528867369e-10,0.2,0.15
2025_early,absz_swing_path_tilt__log_kernel_h2_m20,log_kernel_h2_m20,absz_swing_path_tilt,all,False,False,ok,497,170259,497,0.023620096317395006,0.04818003965688624,0.15336466678272986,5.943463776691971e-11,0.2,0.15
2025_early,absz_swing_path_tilt__linear_exposure_pitcher,linear_exposure_pitcher,absz_swing_path_tilt,all,False,False,ok,497,170259,497,0.0045002380363421066,0.015386794315254857,0.18107711143174285,8.306272336611187e-13,0.2,0.15
2025_early,absz_swing_path_tilt__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_swing_path_tilt,all,False,False,ok,493,170259,493,0.03158936462905888,0.08641077346877132,0.14751136522927435,4.994363256294321e-11,0.2,0.15
2025_early,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,ok,497,170259,497,0.01956456114064027,0.039909403275234935,0.13382733425008053,4.108181433926106e-10,0.2,0.15
2025_early,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,ok,497,170259,497,0.03458804067098015,0.05606101182345577,0.09730997845171038,2.7711320599310696e-09,0.2,0.15
2025_early,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,ok,497,170259,497,0.016043871023171535,0.03523207632969246,0.16131581297666517,6.213943248845055e-11,0.2,0.15
2025_early,absz_bat_speed__log_kernel_exposure,log_kernel_exposure,absz_bat_speed,all,False,False,ok,497,170259,497,0.03203523476218045,0.06185635947699866,0.17997767577840834,1.168987129318566e-11,0.2,0.15
2025_early,absz_bat_speed__log_exposure_sequence,log_exposure_sequence,absz_bat_speed,all,False,False,ok,497,170259,497,0.024572465274954814,0.028658748802936222,0.0768514598541589,5.818712026095518e-09,0.2,0.15
2025_early,absz_bat_speed__log_kernel_h0.5_m5,log_kernel_h0.5_m5,absz_bat_speed,all,False,False,ok,496,170259,496,0.04916205230923402,0.08699295431542893,0.16603068193464515,2.160702172737672e-11,0.2,0.15
2025_early,absz_bat_speed__log_kernel_h0.5_m20,log_kernel_h0.5_m20,absz_bat_speed,all,False,False,ok,497,170259,497,0.03666562667837584,0.06818353803414964,0.17361530977293851,7.965211823446339e-12,0.2,0.15
2025_early,absz_bat_speed__log_kernel_h1_m5,log_kernel_h1_m5,absz_bat_speed,all,False,False,ok,496,170259,496,0.04407376822109249,0.08082948224999896,0.1723440691405217,2.075245530974712e-11,0.2,0.15
2025_early,absz_bat_speed__log_kernel_h2_m5,log_kernel_h2_m5,absz_bat_speed,all,False,False,ok,497,170259,497,0.04260179054860003,0.08095554097172868,0.1925771270889347,1.7087997683518097e-12,0.2,0.15
2025_early,absz_bat_speed__log_kernel_h2_m20,log_kernel_h2_m20,absz_bat_speed,all,False,False,ok,497,170259,497,0.030183472264300334,0.059056718020510664,0.18826444864554487,4.4481918148875366e-12,0.2,0.15
2025_early,absz_bat_speed__linear_exposure_pitcher,linear_exposure_pitcher,absz_bat_speed,all,False,False,ok,497,170259,497,0.00788810414724898,0.01727619835423956,0.21770333844202625,8.464756673376428e-14,0.2,0.15
2025_early,absz_bat_speed__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_bat_speed,all,False,False,ok,493,170259,493,0.043005515603429155,0.08574457254093909,0.13144585223620342,5.27153487528409e-10,0.2,0.15
2025_early,absz_swing_length__log_exposure_pitcher,log_exposure_pitcher,absz_swing_length,all,False,False,ok,497,170259,497,0.025308220259198592,0.046564877391607314,0.19742704624663968,1.0486056467584604e-11,0.2,0.15
2025_early,absz_swing_length__log_exposure_pa,log_exposure_pa,absz_swing_length,all,False,False,ok,497,170259,497,0.01982307978607658,0.051550407662831754,0.09627635956459966,3.6315342122339445e-09,0.2,0.15
2025_early,absz_swing_length__log_exposure_type,log_exposure_type,absz_swing_length,all,False,False,ok,497,170259,497,0.016816961541492478,0.03661459725278007,0.20234343659198661,5.540595759967459e-12,0.2,0.15
2025_early,absz_swing_length__log_kernel_exposure,log_kernel_exposure,absz_swing_length,all,False,False,ok,497,170259,497,0.04226338361333218,0.06389224087224332,0.21215700324582643,1.4382800506140825e-12,0.2,0.15
2025_early,absz_swing_length__log_exposure_sequence,log_exposure_sequence,absz_swing_length,all,False,False,ok,497,170259,497,0.018190473111389417,0.03317249630144961,0.105449633720875,1.2987323577684506e-09,0.2,0.15
2025_early,absz_swing_length__log_kernel_h0.5_m5,log_kernel_h0.5_m5,absz_swing_length,all,False,False,ok,496,170259,496,0.05957377773486998,0.0851619017618008,0.1786459030758311,1.7751689007639015e-11,0.2,0.15
2025_early,absz_swing_length__log_kernel_h0.5_m20,log_kernel_h0.5_m20,absz_swing_length,all,False,False,ok,497,170259,497,0.04455708963841547,0.0689623580153163,0.19872373149751338,1.3722634140123091e-12,0.2,0.15
2025_early,absz_swing_length__log_kernel_h1_m5,log_kernel_h1_m5,absz_swing_length,all,False,False,ok,496,170259,496,0.05703648654992155,0.08344959538050228,0.20440123008550953,3.6063929620411272e-12,0.2,0.15
2025_early,absz_swing_length__log_kernel_h2_m5,log_kernel_h2_m5,absz_swing_length,all,False,False,ok,497,170259,497,0.054893177546668115,0.07907012578693266,0.21853097170008556,9.193479311164765e-13,0.2,0.15
2025_early,absz_swing_length__log_kernel_h2_m20,log_kernel_h2_m20,absz_swing_length,all,False,False,ok,497,170259,497,0.04026303527275923,0.057827277767326955,0.21013045712267495,2.5593138719415265e-12,0.2,0.15
2025_early,absz_swing_length__linear_exposure_pitcher,linear_exposure_pitcher,absz_swing_length,all,False,False,ok,497,170259,497,0.00778217997871436,0.01717598707318618,0.22732791930563415,1.2281842209915794e-15,0.2,0.15
2025_early,absz_swing_length__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_swing_length,all,False,False,ok,493,170259,493,0.05514960760593304,0.09270559659076144,0.17594345705982756,9.255027300092422e-11,0.2,0.15
2025_early,distortion__log_exposure_pitcher__speed50,log_exposure_pitcher,distortion,speed50,False,False,ok,497,165224,497,0.026272627450351686,0.04556382797162753,0.1369799743567074,2.173275934214125e-10,0.2,0.15
2025_early,distortion__log_exposure_pitcher__innings6,log_exposure_pitcher,distortion,innings6,False,False,ok,480,114988,480,0.045328069866424514,0.06294775194858344,0.1551903079727157,8.664401834890256e-11,0.2,0.15
2025_early,distortion__log_exposure_pitcher__innings3,log_exposure_pitcher,distortion,innings3,False,False,ok,398,57171,398,0.057364895970362796,0.08547367407864814,0.13210398238144677,1.5033998074232002e-09,0.2,0.15
2025_early,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,ok,461,88138,461,0.050898971317702366,0.06714634968736764,0.13025365863529165,4.856205437775429e-10,0.2,0.15
2025_early,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,ok,497,170259,497,-0.04818965387167057,0.06273970576218024,0.27564203504903445,5.551115123125783e-16,0.2,0.15
2025_early,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,ok,497,170259,497,-0.004550820897044917,0.06228308643724671,0.23456367274571152,2.706168622523819e-14,0.2,0.15
2026_early,distortion__log_exposure_pitcher,log_exposure_pitcher,distortion,all,False,False,ok,509,171742,509,0.026826922260890104,0.06577078240652509,0.2068644653323072,9.375833442959447e-14,0.2,0.15
2026_early,distortion__log_exposure_pa,log_exposure_pa,distortion,all,False,False,ok,507,171742,507,0.031585816271703406,0.10781245244333197,0.1907029509380229,5.355715870791755e-13,0.2,0.15
2026_early,distortion__log_exposure_type,log_exposure_type,distortion,all,False,False,ok,509,171742,509,0.01654846912298245,0.05626984507910264,0.22744840837604482,5.2763349245310565e-14,0.2,0.15
2026_early,distortion__log_kernel_exposure,log_kernel_exposure,distortion,all,False,False,ok,509,171742,509,0.04472505910113744,0.09603742986800776,0.22866178154584985,8.326672684688674e-16,0.2,0.15
2026_early,distortion__log_exposure_sequence,log_exposure_sequence,distortion,all,False,False,ok,509,171742,509,0.024960077069593228,0.058804170904258206,0.14818160343876388,8.45978703756245e-11,0.2,0.15
2026_early,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,ok,507,171742,507,0.05586148074671413,0.12809100537622647,0.19968297880081545,5.470623953840459e-13,0.2,0.15
2026_early,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,ok,509,171742,509,0.04370399140818815,0.10249138990911512,0.21886414581121483,2.1538326677728037e-14,0.2,0.15
2026_early,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,ok,509,171742,509,0.05733697855434249,0.1230802161831439,0.21786629260490367,9.048317650695026e-15,0.2,0.15
2026_early,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,ok,509,171742,509,0.06462894138563796,0.1107453612593404,0.21571285204816057,1.637578961322106e-14,0.2,0.15
2026_early,distortion__log_kernel_h2_m20,log_kernel_h2_m20,distortion,all,False,False,ok,509,171742,509,0.04978542624010561,0.08601051081176614,0.23092991319670772,2.525757381022231e-15,0.2,0.15
2026_early,distortion__linear_exposure_pitcher,linear_exposure_pitcher,distortion,all,False,False,ok,509,171742,509,0.009125315140106458,0.023180306611303304,0.2188003985873857,9.506284648352903e-16,0.2,0.15
2026_early,distortion__saturating_exposure_pitcher,saturating_exposure_pitcher,distortion,all,False,False,ok,505,171742,505,0.05991717525343786,0.13616640784668999,0.18974385620350545,7.762124276666782e-13,0.2,0.15
2026_early,absz_attack_angle__log_exposure_pitcher,log_exposure_pitcher,absz_attack_angle,all,False,False,ok,509,171742,509,0.026576970108641167,0.028626452234938336,0.09726181986202737,3.1665323141361057e-09,0.2,0.15
2026_early,absz_attack_angle__log_exposure_pa,log_exposure_pa,absz_attack_angle,all,False,False,ok,507,171742,507,0.030043857947653817,0.07239385664087578,0.1762568375696987,1.054414056067543e-10,0.2,0.15
2026_early,absz_attack_angle__log_exposure_type,log_exposure_type,absz_attack_angle,all,False,False,ok,509,171742,509,0.017864786496408595,0.03148152581831708,0.1680242363910151,7.005234239909619e-11,0.2,0.15
2026_early,absz_attack_angle__log_kernel_exposure,log_kernel_exposure,absz_attack_angle,all,False,False,ok,509,171742,509,0.037271631609959124,0.0411316268495614,0.11004808814246865,2.055142223067463e-09,0.2,0.15
2026_early,absz_attack_angle__log_exposure_sequence,log_exposure_sequence,absz_attack_angle,all,False,False,ok,509,171742,509,0.02044924503718444,0.048945819803095966,0.1981362610943622,4.881720028215852e-13,0.2,0.15
2026_early,absz_attack_angle__log_kernel_h0.5_m5,log_kernel_h0.5_m5,absz_attack_angle,all,False,False,ok,507,171742,507,0.05330945960821244,0.042835365101214044,0.0625059724760786,8.739100873511596e-09,0.2,0.15
2026_early,absz_attack_angle__log_kernel_h0.5_m20,log_kernel_h0.5_m20,absz_attack_angle,all,False,False,ok,509,171742,509,0.040432557514294816,0.033693604195518576,0.06692624533618526,8.004457485721872e-09,0.2,0.15
2026_early,absz_attack_angle__log_kernel_h1_m5,log_kernel_h1_m5,absz_attack_angle,all,False,False,ok,509,171742,509,0.0502364058117386,0.052479127102319986,0.09933785787299151,2.9243163723879917e-09,0.2,0.15
2026_early,absz_attack_angle__log_kernel_h2_m5,log_kernel_h2_m5,absz_attack_angle,all,False,False,ok,509,171742,509,0.044552627399038966,0.05581662674377196,0.13220869937343332,6.934362112298587e-10,0.2,0.15
2026_early,absz_attack_angle__log_kernel_h2_m20,log_kernel_h2_m20,absz_attack_angle,all,False,False,ok,509,171742,509,0.033018414555012754,0.04431370480338004,0.14584026137536119,2.637291079965465e-10,0.2,0.15
2026_early,absz_attack_angle__linear_exposure_pitcher,linear_exposure_pitcher,absz_attack_angle,all,False,False,ok,509,171742,509,0.009249338378018881,0.014982264138953667,0.19532029078668195,3.65164842808241e-12,0.2,0.15
2026_early,absz_attack_angle__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_attack_angle,all,False,False,ok,505,171742,505,0.05787812127900013,0.06035293171734275,0.09569830560339523,3.643497253902339e-09,0.2,0.15
2026_early,absz_attack_direction__log_exposure_pitcher,log_exposure_pitcher,absz_attack_direction,all,False,False,ok,509,171742,509,0.024218056198287544,0.05474381756873547,0.2746291014133163,2.914335439641036e-16,0.2,0.15
2026_early,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,ok,507,171742,507,0.014315145880729959,0.09450949276643918,0.2737633742822014,8.326672684688674e-16,0.2,0.15
2026_early,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,ok,509,171742,509,0.010150020953571428,0.03840294406199671,0.22720204368455965,1.2129186544029835e-13,0.2,0.15
2026_early,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,ok,509,171742,509,0.040854730931410496,0.07787409736092238,0.299745612206686,4.718447854656915e-16,0.2,0.15
2026_early,absz_attack_direction__log_exposure_sequence,log_exposure_sequence,absz_attack_direction,all,False,False,ok,509,171742,509,0.011518084784164485,0.053303077117711116,0.2249945915405392,9.992007221626409e-16,0.2,0.15
2026_early,absz_attack_direction__log_kernel_h0.5_m5,log_kernel_h0.5_m5,absz_attack_direction,all,False,False,ok,507,171742,507,0.05372556266536917,0.09339149251310995,0.2049689779922065,3.5213498783548403e-13,0.2,0.15
2026_early,absz_attack_direction__log_kernel_h0.5_m20,log_kernel_h0.5_m20,absz_attack_direction,all,False,False,ok,509,171742,509,0.042219379455124814,0.07733332917579326,0.23927072480125944,1.7763568394002505e-15,0.2,0.15
2026_early,absz_attack_direction__log_kernel_h1_m5,log_kernel_h1_m5,absz_attack_direction,all,False,False,ok,509,171742,509,0.05409785089755984,0.09706095205919305,0.26354980818427004,6.106226635438361e-16,0.2,0.15
2026_early,absz_attack_direction__log_kernel_h2_m5,log_kernel_h2_m5,absz_attack_direction,all,False,False,ok,509,171742,509,0.05067303298223891,0.09200153089238308,0.29100451827378165,4.440892098500626e-16,0.2,0.15
2026_early,absz_attack_direction__log_kernel_h2_m20,log_kernel_h2_m20,absz_attack_direction,all,False,False,ok,509,171742,509,0.0376851458785384,0.0723678426059173,0.3167883041634228,6.106226635438361e-16,0.2,0.15
2026_early,absz_attack_direction__linear_exposure_pitcher,linear_exposure_pitcher,absz_attack_direction,all,False,False,ok,509,171742,509,0.007655224555078626,0.01691876067755442,0.233706433150496,3.400058012914542e-16,0.2,0.15
2026_early,absz_attack_direction__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_attack_direction,all,False,False,ok,505,171742,505,0.05249672832185399,0.11623941656481179,0.27495276502857907,6.661338147750939e-16,0.2,0.15
2026_early,absz_swing_path_tilt__log_exposure_pitcher,log_exposure_pitcher,absz_swing_path_tilt,all,False,False,ok,509,171742,509,0.02006026117651745,0.03252959828491486,0.10717772267842422,1.0973826986004909e-09,0.2,0.15
