stage,specification,x,y,restriction,high_information,negative_control,method,bins,baseline_group,n,mean_followup_percentile,mean_percentile_ci90_low,mean_percentile_ci90_high,top_quartile_followup_rate
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,unpooled,10,5,48,0.5171933085501859,0.4514521375464684,0.5850894516728624,0.22916666666666666
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,unpooled,10,6,46,0.5275173751414256,0.47091684176499105,0.5959693712623242,0.1956521739130435
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,unpooled,10,7,46,0.4565621464360757,0.3855543882333926,0.5301519314692096,0.17391304347826086
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,unpooled,10,8,43,0.5861718682458719,0.5211960750410651,0.6564601884671911,0.3023255813953488
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,unpooled,10,9,42,0.5048238626305541,0.4354686670207117,0.5748805098247478,0.21428571428571427
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,unpooled,10,10,34,0.5689372403236388,0.4870243822436037,0.6517493986442159,0.35294117647058826
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,pooled,4,1,108,0.4677646977832851,0.4232471086327964,0.5169360112901006,0.2037037037037037
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,pooled,4,2,108,0.4989329478177062,0.454494527054936,0.543647597411538,0.25
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,pooled,4,3,102,0.514997448793644,0.4687112763320942,0.5601073328959835,0.23529411764705882
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,pooled,4,4,109,0.5404573513863783,0.49455680229187265,0.5881254049998295,0.3211009174311927
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,pooled,10,1,44,0.5403430212909767,0.4658098175059142,0.6150515376816491,0.2727272727272727
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,pooled,10,2,44,0.39654444068942213,0.323912216965191,0.46708981074687395,0.13636363636363635
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,pooled,10,3,44,0.47106285907401146,0.3950912470429199,0.5449919736397432,0.20454545454545456
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,pooled,10,4,46,0.49692904477129474,0.4329117504444804,0.5679448844351057,0.2608695652173913
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,pooled,10,5,38,0.515652514185091,0.44010467618861293,0.5912761690471532,0.2631578947368421
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,pooled,10,6,39,0.582475455152035,0.5130492803355255,0.6458798017348204,0.2564102564102564
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,pooled,10,7,42,0.46304655691272795,0.394979199858382,0.5302575677110992,0.21428571428571427
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,pooled,10,8,41,0.5488031553177986,0.46075573488076893,0.6338131290234835,0.34146341463414637
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,pooled,10,9,43,0.5341704850004323,0.46598080746952536,0.5991419555632402,0.23255813953488372
full_year,distortion__log_exposure_pitcher__recent_similar,log_exposure_pitcher,distortion,recent_similar,False,False,pooled,10,10,46,0.5174963633424923,0.4382697591724584,0.5947955390334572,0.34782608695652173
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,unpooled,4,1,114,0.46148365838454,0.4181991569448155,0.5033996794015496,0.20175438596491227
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,unpooled,4,2,120,0.4620699379582628,0.42448604060913714,0.504577693175409,0.19166666666666668
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,unpooled,4,3,121,0.5169624253611332,0.47818377592258543,0.557921158982534,0.2231404958677686
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,unpooled,4,4,110,0.5612367328103369,0.5182110444546992,0.6045354560836794,0.32727272727272727
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,unpooled,10,1,39,0.4976571651698555,0.4296303527267995,0.56361664280446,0.1794871794871795
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,unpooled,10,2,49,0.4303498048965779,0.3576073068821437,0.5003625815808557,0.20408163265306123
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,unpooled,10,3,44,0.47404245500692194,0.4039186279033995,0.5385748346408245,0.25
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,unpooled,10,4,49,0.4386028523084361,0.3728201940674747,0.5064349597707104,0.22448979591836735
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,unpooled,10,5,53,0.4757047536953676,0.4174648022220094,0.5375857995721993,0.1320754716981132
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,unpooled,10,6,50,0.5249746192893401,0.4667326565143824,0.5813282571912014,0.22
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,unpooled,10,7,44,0.5112290416858944,0.44462005845254576,0.5705026149823105,0.20454545454545456
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,unpooled,10,8,48,0.5434644670050761,0.47528729554427523,0.607330442752397,0.3125
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,unpooled,10,9,45,0.5721564203797705,0.4995807482609513,0.6376461740928745,0.3333333333333333
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,unpooled,10,10,44,0.538917089678511,0.4633383325642209,0.6131095216120597,0.29545454545454547
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,pooled,4,1,126,0.4391802970483174,0.39645005774447406,0.48192732253645953,0.20634920634920634
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,pooled,4,2,107,0.4693217578316492,0.4233020225500893,0.5185848474785332,0.2336448598130841
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,pooled,4,3,109,0.49968953259131627,0.4557397662180412,0.5434359428119034,0.21100917431192662
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,pooled,4,4,123,0.5695527767460417,0.5312327184185548,0.6109666680423149,0.37398373983739835
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,pooled,10,1,52,0.42379278927502284,0.36517636339971354,0.4878058701028244,0.23076923076923078
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,pooled,10,2,51,0.47269500016588706,0.40584088119173223,0.5421220264755647,0.21568627450980393
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,pooled,10,3,44,0.47085063836332863,0.3963774803876326,0.5405956775880634,0.20454545454545456
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,pooled,10,4,43,0.44872702947310433,0.3798095462952032,0.5237752331483887,0.20930232558139536
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,pooled,10,5,43,0.45108802581355995,0.37612442450714206,0.523818518081297,0.23255813953488372
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,pooled,10,6,39,0.5051629137923553,0.44109071977092285,0.5721289426873183,0.20512820512820512
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,pooled,10,7,46,0.5073935113661444,0.43604244831898775,0.57777348635327,0.21739130434782608
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,pooled,10,8,50,0.5240609137055838,0.4595076142131979,0.585876480541455,0.28
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,pooled,10,9,46,0.5647024203634223,0.49774700213345113,0.630876186272346,0.34782608695652173
full_year,distortion__log_future_exposure,log_future_exposure,distortion,all,False,True,pooled,10,10,51,0.5745164394014797,0.4998954911914004,0.6446219435320658,0.4117647058823529
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,unpooled,4,1,105,0.5060913705583757,0.4638554508097656,0.5502207718958988,0.22857142857142856
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,unpooled,4,2,123,0.5173331682555403,0.4754157896908919,0.5619475052618544,0.24390243902439024
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,unpooled,4,3,125,0.45790186125211507,0.4173576988155669,0.4987018612521151,0.184
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,unpooled,4,4,112,0.5026136088953347,0.4573045080976553,0.544212291515591,0.2767857142857143
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,unpooled,10,1,39,0.5045121263395376,0.42887977786454945,0.5803982819211245,0.2564102564102564
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,unpooled,10,2,42,0.4550801708162114,0.39093143179437595,0.517615421803239,0.19047619047619047
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,unpooled,10,3,46,0.5791216067093358,0.5204094018980356,0.6381556683587141,0.21739130434782608
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,unpooled,10,4,50,0.4802030456852792,0.40485786802030455,0.5590372250423011,0.3
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,unpooled,10,5,51,0.5359311237185229,0.4763030423675392,0.591599482432567,0.21568627450980393
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,unpooled,10,6,50,0.4490693739424704,0.3828054145516075,0.517326565143824,0.2
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,unpooled,10,7,48,0.46302171460800906,0.4069603073886069,0.5196383248730964,0.16666666666666666
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,unpooled,10,8,52,0.4645971625667057,0.4057643498633347,0.5279985031888584,0.17307692307692307
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,unpooled,10,9,45,0.5465501034028952,0.48231810490693744,0.6146738108667041,0.3333333333333333
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,unpooled,10,10,42,0.4785271130448795,0.40504995568447355,0.5595580533397793,0.2857142857142857
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,pooled,4,1,116,0.48631775482816975,0.4417447050586382,0.5302584748235019,0.2413793103448276
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,pooled,4,2,112,0.5590403674160019,0.5152095419386029,0.601724528643945,0.3482142857142857
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,pooled,4,3,112,0.4375,0.3949397208121827,0.48003233019095964,0.1875
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,pooled,4,4,125,0.4958849407783418,0.4502240270727581,0.5397678510998308,0.24
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,pooled,10,1,51,0.4880893135596032,0.4149779370292957,0.5609916724727115,0.3137254901960784
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,pooled,10,2,44,0.45335333025688346,0.3907783417935703,0.511340562990309,0.11363636363636363
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,pooled,10,3,42,0.5654661187656111,0.48871766980904036,0.6442470389170897,0.38095238095238093
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,pooled,10,4,44,0.5641824334717735,0.48411782802645753,0.6416724350099985,0.36363636363636365
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,pooled,10,5,47,0.5449292580192245,0.4803236490621737,0.6068329913237571,0.2978723404255319
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,pooled,10,6,42,0.43517847071146576,0.3648940456047055,0.507310047538474,0.14285714285714285
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,pooled,10,7,48,0.40898195149464184,0.34676043429216014,0.47581782289904123,0.1875
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,pooled,10,8,46,0.5104465533730596,0.4441440447289045,0.5795409401898035,0.2826086956521739
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,pooled,10,9,49,0.44910045236368656,0.38379260333575055,0.515311302185849,0.1836734693877551
full_year,distortion__log_irrelevant_exposure,log_irrelevant_exposure,distortion,all,False,True,pooled,10,10,52,0.5305870102824417,0.4560555772484707,0.6016253416634127,0.2692307692307692
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,unpooled,4,1,35,0.4510756586898718,0.3979453710418177,0.5016509547981629,0.05714285714285714
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,unpooled,4,2,69,0.5144682311974301,0.4690968390593198,0.5586171804114863,0.17391304347826086
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,unpooled,4,3,64,0.4642290609137055,0.41934882614213204,0.5128503066835871,0.15625
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,unpooled,4,4,35,0.41829828378051737,0.3490983804689389,0.484776408025139,0.17142857142857143
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,unpooled,10,1,3,0.29075014100394814,0.16723068245910885,0.41426959954878734,0.0
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,unpooled,10,2,22,0.44116289801569,0.3676780495308414,0.5127018920166128,0.045454545454545456
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,unpooled,10,3,23,0.5441403663650408,0.4804494960641506,0.6041822997130876,0.17391304347826086
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,unpooled,10,4,28,0.5323301909596326,0.4644458544839255,0.5981478124244622,0.14285714285714285
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,unpooled,10,5,28,0.4745588590766256,0.4080704616872129,0.5498156876963982,0.17857142857142858
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,unpooled,10,6,27,0.44691984708905186,0.38437049570721316,0.5124992166447326,0.07407407407407407
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,unpooled,10,7,28,0.4879743775682862,0.4145455644186608,0.5631103456611071,0.25
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,unpooled,10,8,20,0.43274111675126914,0.3553130287648054,0.5109179357021997,0.15
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,unpooled,10,9,16,0.4236463620981387,0.309412013536379,0.5267079103214889,0.1875
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,unpooled,10,10,8,0.39847715736040606,0.2899534686971235,0.5209496615905245,0.125
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,pooled,4,1,62,0.5186398122373234,0.46007996288412206,0.577883303313138,0.25806451612903225
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,pooled,4,2,42,0.5012488921118363,0.41724075416968814,0.5860003222947385,0.30952380952380953
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,pooled,4,3,32,0.4265016920473773,0.34473614636209815,0.5033259306260575,0.15625
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,pooled,4,4,67,0.44034901633962165,0.38172715104679644,0.5065497386165617,0.2537313432835821
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,pooled,10,1,31,0.43417389880465046,0.3484143878609246,0.5191119480377707,0.16129032258064516
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,pooled,10,2,22,0.6328257191201354,0.544527764959237,0.7211198277188126,0.36363636363636365
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,pooled,10,3,17,0.509654623270628,0.37870508609535186,0.6348362695331938,0.35294117647058826
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,pooled,10,4,20,0.5352791878172589,0.41674703891708964,0.6556937394247038,0.3
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,pooled,10,5,14,0.46120377084844094,0.32245588590766255,0.6130408508581097,0.2857142857142857
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,pooled,10,6,7,0.4780033840947547,0.30323906212231083,0.6409958907420836,0.14285714285714285
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,pooled,10,7,19,0.3802208567103037,0.2849986641731232,0.4821889749755098,0.15789473684210525
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,pooled,10,8,18,0.5555555555555556,0.4172917841699568,0.6792912201541642,0.4444444444444444
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,pooled,10,9,23,0.4727801074082248,0.3665967777532554,0.5876370190539247,0.2608695652173913
full_year,distortion__log_exposure_pitcher__n500,log_exposure_pitcher,distortion,all,True,False,pooled,10,10,32,0.3658523688663282,0.28851522842639593,0.45115006345177666,0.125
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,unpooled,4,1,41,0.43830217489992157,0.38228302587594404,0.49714002723783585,0.12195121951219512
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,unpooled,4,2,65,0.4590524534686971,0.414120786151243,0.5024222308993883,0.13846153846153847
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,unpooled,4,3,63,0.47545188408132566,0.43304192517390483,0.523315338543765,0.12698412698412698
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,unpooled,4,4,34,0.4819846720414053,0.41945854483925543,0.547230516572111,0.14705882352941177
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,unpooled,10,1,7,0.4161227942953832,0.22105390379502055,0.5996736765772298,0.2857142857142857
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,unpooled,10,2,21,0.3708403835307389,0.31385061638868744,0.43138345016517604,0.047619047619047616
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,unpooled,10,3,25,0.5102199661590525,0.4457800338409475,0.5716108291032148,0.12
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,unpooled,10,4,31,0.40633699033895526,0.34501118934555974,0.4702035915070138,0.06451612903225806
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,unpooled,10,5,22,0.5343793262574988,0.4569912321181356,0.6166282110444545,0.2727272727272727
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,unpooled,10,6,26,0.4982428738773917,0.42924638812963684,0.5728263699075882,0.15384615384615385
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,unpooled,10,7,27,0.46791376825217773,0.4028639468571787,0.5331421946481169,0.14814814814814814
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,unpooled,10,8,19,0.39384629085403866,0.33203758126280175,0.4626057529610829,0.0
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,unpooled,10,9,19,0.5451509484370826,0.4541366105619378,0.6380532549648231,0.2631578947368421
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,unpooled,10,10,6,0.48533558939650306,0.37646644106034965,0.5862944162436549,0.0
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,pooled,4,1,74,0.41697535098550326,0.3595989390405634,0.48113252846755383,0.24324324324324326
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,pooled,4,2,31,0.49716172697996835,0.38890890235249165,0.603940832923967,0.3548387096774194
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,pooled,4,3,30,0.511844331641286,0.41239142695995495,0.6035194585448392,0.3
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,pooled,4,4,68,0.47220563352244455,0.406812978998706,0.5407994923857867,0.27941176470588236
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,pooled,10,1,37,0.4229432478163443,0.33978369232176336,0.5121049983994148,0.21621621621621623
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,pooled,10,2,26,0.3126382923337238,0.23577378628140047,0.39815827150852534,0.15384615384615385
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,pooled,10,3,23,0.501103509159126,0.38520194217612014,0.6107261090267049,0.391304347826087
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,pooled,10,4,9,0.5092122579432224,0.29426583944350443,0.7104154916337658,0.4444444444444444
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,pooled,10,5,10,0.6382402707275804,0.4801438240270728,0.7738409475465312,0.4
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,pooled,10,6,12,0.5905245346869713,0.43254371122391433,0.7401438240270729,0.5
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,pooled,10,7,9,0.38757285203985714,0.20329949238578682,0.5846681707087799,0.2222222222222222
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,pooled,10,8,22,0.5439932318104908,0.4471542839563145,0.6437971081372096,0.3181818181818182
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,pooled,10,9,24,0.42703045685279184,0.3156232374506487,0.5340559785673998,0.20833333333333334
full_year,absz_attack_angle__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_angle,all,True,False,pooled,10,10,31,0.4733638993504721,0.38435947819442173,0.5621363462693084,0.25806451612903225
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,unpooled,4,1,39,0.45010629528396023,0.3890472471690745,0.508952666059265,0.10256410256410256
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,unpooled,4,2,65,0.4460367044123389,0.4031029545750358,0.4911883378888455,0.09230769230769231
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,unpooled,4,3,73,0.5105463226942957,0.46748255800477484,0.5545186936467097,0.1643835616438356
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,unpooled,4,4,26,0.4825588962644801,0.41146362098138756,0.5609820382663022,0.11538461538461539
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,unpooled,10,1,3,0.44529046813310774,0.28398195149464184,0.6065989847715736,0.0
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,unpooled,10,2,26,0.4112325914356371,0.3460171807887544,0.4769002993622282,0.038461538461538464
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,unpooled,10,3,23,0.5189067902596924,0.43282571912013545,0.6014235268152726,0.21739130434782608
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,unpooled,10,4,28,0.4352791878172588,0.36957940536620737,0.501761542180324,0.10714285714285714
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,unpooled,10,5,24,0.4331641285956007,0.3706993795826283,0.4972609983079526,0.041666666666666664
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,unpooled,10,6,32,0.5275486463620982,0.4680890439932318,0.5853955160744501,0.125
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,unpooled,10,7,27,0.4540013787052704,0.3732687848593094,0.5306918593720624,0.1111111111111111
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,unpooled,10,8,22,0.5617597292724197,0.46952391939701593,0.6429395477618828,0.2727272727272727
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,unpooled,10,9,15,0.4678510998307953,0.37117315284827973,0.5697856739988719,0.06666666666666667
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,unpooled,10,10,3,0.4334461364918218,0.24280879864636207,0.6240834743372815,0.3333333333333333
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,pooled,4,1,74,0.43778296062560024,0.37910664471578176,0.5007900032011707,0.2702702702702703
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,pooled,4,2,33,0.43498436138030044,0.35826539506742555,0.5165820642978004,0.18181818181818182
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,pooled,4,3,38,0.48575117998040784,0.4069418470032951,0.5635786802030457,0.2631578947368421
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,pooled,4,4,58,0.5154034657798006,0.4351916681253282,0.588918548340043,0.3620689655172414
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,pooled,10,1,29,0.35745959507555863,0.26325339868137,0.4594550440515782,0.20689655172413793
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,pooled,10,2,29,0.5063014178190093,0.40658148083318746,0.6084748235019546,0.3448275862068966
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,pooled,10,3,24,0.4367597292724197,0.32845812182741113,0.5404787084038354,0.25
